City,Latitude,Longitude,Sensor Parameter,Unit,Month Start (UTC),Month End (UTC),Monthly Average,Minimum Value,Maximum Value,Median Value,Standard Deviation
Thunder Bay,48.379389,-89.290167,PM2.5,µg/m³,2024-07-01 04:00:00+00:00,2024-08-01 04:00:00+00:00,7.76,1.0,26.0,7.0,4.3980665014144344
Thunder Bay,48.379389,-89.290167,PM2.5,µg/m³,2024-08-01 04:00:00+00:00,2024-09-01 04:00:00+00:00,8.54,1.0,46.0,6.0,7.533729830507458
Thunder Bay,48.379389,-89.290167,PM2.5,µg/m³,2024-09-01 04:00:00+00:00,2024-10-01 04:00:00+00:00,7.93,-1.0,87.0,6.0,9.101420627034573
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2017-07-01 03:00:00+00:00,2017-08-01 03:00:00+00:00,3.31,2.5,4.3,3.1,0.6149818000388995
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2017-08-01 03:00:00+00:00,2017-09-01 03:00:00+00:00,4.27,0.4,17.1,3.45,3.206886367545037
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2017-09-01 03:00:00+00:00,2017-10-01 03:00:00+00:00,6.98,0.0,35.8,3.6,7.963936379929244
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2017-10-01 03:00:00+00:00,2017-11-01 03:00:00+00:00,4.37,2.7,7.1,3.7,1.376349644403154
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2017-11-01 03:00:00+00:00,2017-12-01 04:00:00+00:00,2.83,1.0,6.5,2.5,1.147091397520442
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2017-12-01 04:00:00+00:00,2018-01-01 04:00:00+00:00,5.26,3.3,7.0,5.3,0.7689779531193572
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2018-01-01 04:00:00+00:00,2018-02-01 04:00:00+00:00,5.16,2.3,9.5,5.1,0.7845051858388759
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2018-02-01 04:00:00+00:00,2018-03-01 04:00:00+00:00,4.49,3.5,5.1,4.3,0.5644564740625366
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-02-01 04:00:00+00:00,2019-04-01 03:00:00+00:00,3.35,2.1,4.9,3.2,0.67185820127684
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-03-01 04:00:00+00:00,2019-04-01 03:00:00+00:00,3.62,0.1,16.4,3.3,1.8713278428819766
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-04-01 03:00:00+00:00,2019-05-01 03:00:00+00:00,1.98,0.0,8.3,1.8,1.179331257847836
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-05-01 03:00:00+00:00,2019-06-01 03:00:00+00:00,2.68,0.0,26.9,2.1,2.3514195821882904
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-06-01 03:00:00+00:00,2019-07-01 03:00:00+00:00,3.16,0.0,10.7,2.6,2.1457230620995604
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-07-01 03:00:00+00:00,2019-08-01 03:00:00+00:00,5.04,0.1,17.5,4.05,3.2794915131832716
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-08-01 03:00:00+00:00,2019-09-01 03:00:00+00:00,3.6,0.1,12.6,3.5,2.172887460956995
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-09-01 03:00:00+00:00,2019-10-01 03:00:00+00:00,3.46,0.0,16.1,2.5,3.2493925149942338
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-10-01 03:00:00+00:00,2019-11-01 03:00:00+00:00,2.89,0.7,8.3,2.5,1.370984929647941
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-11-01 03:00:00+00:00,2019-12-01 04:00:00+00:00,3.57,0.9,11.8,3.2,2.104972498445382
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2019-12-01 04:00:00+00:00,2020-01-01 04:00:00+00:00,4.12,0.6,21.3,3.0,3.354786770864689
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2020-01-01 04:00:00+00:00,2020-02-01 04:00:00+00:00,3.16,0.8,12.1,2.6,1.8446567834582797
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2020-02-01 04:00:00+00:00,2020-04-01 03:00:00+00:00,3.1,0.0,13.7,2.7,1.9416813757610474
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2020-03-01 04:00:00+00:00,2020-04-01 03:00:00+00:00,2.4,0.0,9.6,2.0,1.6553761066435821
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2020-04-01 03:00:00+00:00,2020-05-01 03:00:00+00:00,3.26,0.0,14.7,2.7,2.429416161862094
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2020-05-01 03:00:00+00:00,2020-06-01 03:00:00+00:00,3.04,0.0,11.8,2.7,1.9918090073493482
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2020-06-01 03:00:00+00:00,2020-07-01 03:00:00+00:00,2.6,0.0,7.9,2.3,1.5982397890541726
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2020-07-01 03:00:00+00:00,2020-08-01 03:00:00+00:00,4.78,0.0,18.4,4.1,3.559841165070851
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2020-08-01 03:00:00+00:00,2020-09-01 03:00:00+00:00,3.57,0.5,9.1,3.4,1.5947765826262534
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2021-04-01 03:00:00+00:00,2021-05-01 03:00:00+00:00,3.63,0.2,12.3,3.0,2.8669252520106507
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2021-05-01 03:00:00+00:00,2021-06-01 03:00:00+00:00,2.63,0.0,12.9,2.3,1.6938761338811867
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2021-06-01 03:00:00+00:00,2021-07-01 03:00:00+00:00,4.16,0.1,14.9,3.2,3.149695986240761
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2021-07-01 03:00:00+00:00,2021-08-01 03:00:00+00:00,2.57,0.0,9.3,1.8,2.273708107012715
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2021-08-01 03:00:00+00:00,2021-09-01 03:00:00+00:00,5.05,1.4,11.0,4.5,2.6417792700508653
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2021-09-01 03:00:00+00:00,2021-10-01 03:00:00+00:00,2.24,0.1,7.6,2.0,1.4046536525023265
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2021-10-01 03:00:00+00:00,2021-11-01 03:00:00+00:00,2.41,0.2,12.1,1.7,2.1902183656957077
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2021-11-01 03:00:00+00:00,2021-12-01 04:00:00+00:00,2.3,0.3,6.5,1.5,1.5347424355357948
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2021-12-01 04:00:00+00:00,2022-01-01 04:00:00+00:00,2.37,0.1,8.5,2.2,1.351043893941354
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2022-01-01 04:00:00+00:00,2022-02-01 04:00:00+00:00,3.47,0.0,15.4,3.3,2.250822291858342
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2022-02-01 04:00:00+00:00,2022-03-01 04:00:00+00:00,2.42,0.2,8.3,2.0,1.7193209462252916
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2022-03-01 04:00:00+00:00,2022-04-01 03:00:00+00:00,2.1,0.0,6.4,1.9,1.0883965745181725
SPARTAN - Halifax,44.638,-63.594,PM2.5,µg/m³,2022-04-01 03:00:00+00:00,2022-05-01 03:00:00+00:00,1.04,0.0,4.0,0.6,0.9844259079996543
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2023-03-01 08:00:00+00:00,2023-04-01 07:00:00+00:00,0.000949,-0.0009,0.0116,0.0001,0.002631334582151457
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2023-04-01 07:00:00+00:00,2023-05-01 07:00:00+00:00,5.64e-05,-0.0018,0.017,-0.0004,0.0016369557367429755
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2023-05-01 07:00:00+00:00,2023-06-01 07:00:00+00:00,0.000868,-0.0018,0.005900000000000001,0.0008,0.0008724216657185795
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2023-06-01 07:00:00+00:00,2023-07-01 07:00:00+00:00,0.000969,0.0005,0.0072,0.0009,0.0004507705847064106
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2023-07-01 07:00:00+00:00,2023-08-01 07:00:00+00:00,0.000335,-0.0004,0.0029,0.0002,0.0004884434219901512
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2023-08-01 07:00:00+00:00,2023-09-01 07:00:00+00:00,-4.53e-05,-0.0011,0.064,-0.0003,0.0025218761319723685
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2023-09-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,0.000458,-0.0007,0.0172,0.0002,0.0013841304129536003
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2023-10-01 07:00:00+00:00,2023-11-01 07:00:00+00:00,0.00236,0.0,0.039799999999999995,0.0012,0.004116227277291502
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2023-11-01 07:00:00+00:00,2023-12-01 08:00:00+00:00,0.00359,0.0001,0.054200000000000005,0.002,0.0051483067541098606
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2023-12-01 08:00:00+00:00,2024-01-01 08:00:00+00:00,0.00387,0.0004,0.0376,0.0025,0.003957019126644774
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-01-01 08:00:00+00:00,2024-02-01 08:00:00+00:00,0.00455,-0.0001,0.0475,0.0024,0.0055754992261395405
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-02-01 08:00:00+00:00,2024-04-01 07:00:00+00:00,0.00364,-0.0003,0.0432,0.0012,0.006045655866166529
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-03-01 08:00:00+00:00,2024-04-01 07:00:00+00:00,0.00131,-0.0007,0.0445,0.0004,0.0037060396385220117
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-04-01 07:00:00+00:00,2024-05-01 07:00:00+00:00,0.000171,-0.0008,0.0135,-0.0002,0.001208963158183577
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-05-01 07:00:00+00:00,2024-06-01 07:00:00+00:00,-0.000229,-0.0011,0.0039,-0.0003,0.0005746714061841817
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-06-01 07:00:00+00:00,2024-07-01 07:00:00+00:00,-0.000277,-0.0012,0.0033,-0.0004,0.0005261322275995194
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-07-01 07:00:00+00:00,2024-08-01 07:00:00+00:00,-0.000584,-0.0014,0.0015,-0.0007,0.0004227931712085024
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-08-01 07:00:00+00:00,2024-09-01 07:00:00+00:00,-0.000494,-0.0017,0.0079,-0.0007,0.0009039696475842181
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-09-01 07:00:00+00:00,2024-10-01 07:00:00+00:00,0.00098,-0.0011,0.0217,0.0007,0.0018467686468920843
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-10-01 07:00:00+00:00,2024-11-01 07:00:00+00:00,0.00256,0.0006,0.048,0.0014,0.004081370442611156
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-11-01 07:00:00+00:00,2024-12-01 08:00:00+00:00,0.00273,0.001,0.0518,0.0018,0.003340993345497049
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2024-12-01 08:00:00+00:00,2025-01-01 08:00:00+00:00,0.0033,0.001,0.0613,0.002,0.004177733460792318
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2025-01-01 08:00:00+00:00,2025-02-01 08:00:00+00:00,0.00178,-0.0003,0.0354,0.001,0.0028323604572110294
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2025-02-01 08:00:00+00:00,2025-04-01 07:00:00+00:00,0.00116,-0.0012,0.0314,0.0005,0.003141779546675891
Kelowna KLO Road,49.862119,-119.46746099999999,NO,ppm,2025-03-01 08:00:00+00:00,2025-04-01 07:00:00+00:00,0.0013,-0.0013,0.0202,0.0,0.0034309317828256206
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2021-07-01 07:00:00+00:00,2021-08-01 07:00:00+00:00,0.00161,0.0,0.007,0.001,0.0013448836831533501
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2021-08-01 07:00:00+00:00,2021-09-01 07:00:00+00:00,0.00446,0.001,0.018,0.003,0.003155765286576441
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2021-09-01 07:00:00+00:00,2021-10-01 07:00:00+00:00,0.00509,0.001,0.018,0.004,0.0034150091570836977
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2021-10-01 07:00:00+00:00,2021-11-01 07:00:00+00:00,0.00665,0.001,0.019,0.006,0.003682859786528015
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2021-11-01 07:00:00+00:00,2021-12-01 08:00:00+00:00,0.0076,0.001,0.023,0.007,0.0044110647642876515
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2021-12-01 08:00:00+00:00,2022-01-01 08:00:00+00:00,0.00781,0.001,0.033,0.006,0.00544886633850816
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-01-01 08:00:00+00:00,2022-02-01 08:00:00+00:00,0.00866,0.001,0.036,0.005,0.007788443524358412
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-02-01 08:00:00+00:00,2022-04-01 07:00:00+00:00,0.00701,0.001,0.032,0.005,0.005758005691555278
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-03-01 08:00:00+00:00,2022-04-01 07:00:00+00:00,0.00767,0.002,0.024,0.007,0.004477248053762079
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-04-01 07:00:00+00:00,2022-05-01 07:00:00+00:00,0.00332,0.0,0.017,0.002,0.0027161730584553023
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-05-01 07:00:00+00:00,2022-06-01 07:00:00+00:00,0.00282,0.0,0.011,0.002,0.0018389691437697066
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-06-01 07:00:00+00:00,2022-07-01 07:00:00+00:00,0.00253,0.0,0.013,0.002,0.0018085712400358403
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-07-01 07:00:00+00:00,2022-08-01 07:00:00+00:00,0.00253,0.0,0.012,0.002,0.0017981196930929974
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-08-01 07:00:00+00:00,2022-09-01 07:00:00+00:00,0.00388,0.001,0.014,0.003,0.002351785271946543
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-09-01 07:00:00+00:00,2022-10-01 07:00:00+00:00,0.00561,0.001,0.019,0.005,0.0035684051976971626
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-10-01 07:00:00+00:00,2022-11-01 07:00:00+00:00,0.00693,0.001,0.0194,0.006,0.0036718889108298233
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-11-01 07:00:00+00:00,2022-12-01 08:00:00+00:00,0.00709,0.0021,0.0303,0.0057,0.0042205129580328215
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2022-12-01 08:00:00+00:00,2023-01-01 08:00:00+00:00,0.0082,0.0024,0.0282,0.0064,0.005079079411982272
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-01-01 08:00:00+00:00,2023-02-01 08:00:00+00:00,0.00979,0.0023,0.0263,0.0085,0.005395077308587685
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-02-01 08:00:00+00:00,2023-03-01 08:00:00+00:00,0.00824,0.0027,0.0216,0.006,0.005080067798945463
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-03-01 08:00:00+00:00,2023-04-01 07:00:00+00:00,0.00862,0.0022,0.0275,0.0066,0.005636189032011614
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-04-01 07:00:00+00:00,2023-05-01 07:00:00+00:00,0.00524,0.0011,0.0232,0.0042,0.0036350022233097145
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-05-01 07:00:00+00:00,2023-06-01 07:00:00+00:00,0.00331,0.0005,0.0135,0.00275,0.002221126447594063
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-06-01 07:00:00+00:00,2023-07-01 07:00:00+00:00,0.00215,0.0003,0.0124,0.0016,0.0016448968466335912
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-07-01 07:00:00+00:00,2023-08-01 07:00:00+00:00,0.00234,0.0004,0.0099,0.0019,0.0016104153994538457
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-08-01 07:00:00+00:00,2023-09-01 07:00:00+00:00,0.00379,0.0007,0.0177,0.0029,0.002567843816258777
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-09-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,0.00383,0.0003,0.013900000000000001,0.00315,0.002452574522744046
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-10-01 07:00:00+00:00,2023-11-01 07:00:00+00:00,0.00585,0.0008,0.0212,0.0047,0.003692023049915969
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-11-01 07:00:00+00:00,2023-12-01 08:00:00+00:00,0.0071,0.0014,0.0222,0.00605,0.004118898165130551
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2023-12-01 08:00:00+00:00,2024-01-01 08:00:00+00:00,0.00694,0.0011,0.021,0.0062,0.003794194906712496
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-01-01 08:00:00+00:00,2024-02-01 08:00:00+00:00,0.00843,0.0019,0.029,0.0068,0.00559389991215998
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-02-01 08:00:00+00:00,2024-04-01 07:00:00+00:00,0.00762,0.0011,0.0217,0.0067,0.00426445507592327
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-03-01 08:00:00+00:00,2024-04-01 07:00:00+00:00,0.00642,0.0015,0.023899999999999998,0.004900000000000001,0.004079665276655426
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-04-01 07:00:00+00:00,2024-05-01 07:00:00+00:00,0.00379,0.0007,0.0178,0.0028,0.002801645306638163
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-05-01 07:00:00+00:00,2024-06-01 07:00:00+00:00,0.00245,0.0006,0.0121,0.0018,0.0017838216710292303
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-06-01 07:00:00+00:00,2024-07-01 07:00:00+00:00,0.00245,0.0003,0.01,0.002,0.0014578373463395209
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-07-01 07:00:00+00:00,2024-08-01 07:00:00+00:00,0.00323,0.0011,0.014,0.0027,0.0018614889373258243
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-08-01 07:00:00+00:00,2024-09-01 07:00:00+00:00,0.0035,0.0012,0.0136,0.0029,0.001985016284518803
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-09-01 07:00:00+00:00,2024-10-01 07:00:00+00:00,0.00375,0.0003,0.014,0.0031,0.002623483035570244
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-10-01 07:00:00+00:00,2024-11-01 07:00:00+00:00,0.00612,0.0009,0.0205,0.0054,0.0037692597617352947
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-11-01 07:00:00+00:00,2024-12-01 08:00:00+00:00,0.00658,0.0012,0.0197,0.0055,0.003775265859852852
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2024-12-01 08:00:00+00:00,2025-01-01 08:00:00+00:00,0.00676,0.0015,0.023399999999999997,0.0056500000000000005,0.0042962291246697575
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2025-01-01 08:00:00+00:00,2025-02-01 08:00:00+00:00,0.00712,0.0017,0.027399999999999997,0.0057,0.004317683156275752
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2025-02-01 08:00:00+00:00,2025-04-01 07:00:00+00:00,0.00789,0.002,0.0294,0.0063,0.005004703049202883
Kelowna KLO Road,49.862119,-119.46746099999999,NO₂,ppm,2025-03-01 08:00:00+00:00,2025-04-01 07:00:00+00:00,0.00865,0.0017,0.0193,0.0079,0.004879921346491588
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2021-07-01 07:00:00+00:00,2021-08-01 07:00:00+00:00,0.0322,0.022,0.042,0.033,0.0042408546880137845
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2021-08-01 07:00:00+00:00,2021-09-01 07:00:00+00:00,0.0221,0.0,0.052,0.022,0.01156020739249707
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2021-09-01 07:00:00+00:00,2021-10-01 07:00:00+00:00,0.0192,0.0,0.046,0.019,0.010312656562971572
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2021-10-01 07:00:00+00:00,2021-11-01 07:00:00+00:00,0.0122,0.0,0.034,0.011,0.009054571912746954
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2021-11-01 07:00:00+00:00,2021-12-01 08:00:00+00:00,0.0112,0.0,0.034,0.011,0.008388155085505817
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2021-12-01 08:00:00+00:00,2022-01-01 08:00:00+00:00,0.0207,0.0,0.04,0.022,0.008243274632528826
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-01-01 08:00:00+00:00,2022-02-01 08:00:00+00:00,0.0171,0.0,0.034,0.019,0.008339636452393112
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-02-01 08:00:00+00:00,2022-04-01 07:00:00+00:00,0.0234,0.0,0.039,0.026,0.008986788847329919
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-03-01 08:00:00+00:00,2022-04-01 07:00:00+00:00,0.0203,0.0,0.04,0.021,0.01199762975432266
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-04-01 07:00:00+00:00,2022-05-01 07:00:00+00:00,0.0322,0.003,0.047,0.035,0.008144259950825324
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-05-01 07:00:00+00:00,2022-06-01 07:00:00+00:00,0.0257,0.0,0.042,0.027,0.009001683109659505
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-06-01 07:00:00+00:00,2022-07-01 07:00:00+00:00,0.0212,0.001,0.047,0.022,0.009311428017059746
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-07-01 07:00:00+00:00,2022-08-01 07:00:00+00:00,0.0241,0.001,0.056,0.024,0.010231488743670629
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-08-01 07:00:00+00:00,2022-09-01 07:00:00+00:00,0.0235,0.002,0.057,0.023,0.010820811294449655
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-09-01 07:00:00+00:00,2022-10-01 07:00:00+00:00,0.0174,0.0,0.044,0.016,0.010118415565014399
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-10-01 07:00:00+00:00,2022-11-01 07:00:00+00:00,0.0144,0.0,0.036,0.014,0.009552038974051755
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-11-01 07:00:00+00:00,2022-12-01 08:00:00+00:00,0.0157,0.0,0.03,0.017,0.006461711838615127
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2022-12-01 08:00:00+00:00,2023-01-01 08:00:00+00:00,0.0164,0.0,0.028,0.019,0.007443699662439217
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-01-01 08:00:00+00:00,2023-02-01 08:00:00+00:00,0.0123,-0.001,0.031,0.012,0.008664494446284508
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-02-01 08:00:00+00:00,2023-03-01 08:00:00+00:00,0.0188,0.0,0.031,0.021,0.00836938087460596
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-03-01 08:00:00+00:00,2023-04-01 07:00:00+00:00,0.0248,0.001,0.043,0.027,0.01058284872500751
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-04-01 07:00:00+00:00,2023-05-01 07:00:00+00:00,0.0271,0.002,0.049,0.029,0.009312537584792004
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-05-01 07:00:00+00:00,2023-06-01 07:00:00+00:00,0.0244,0.0,0.05,0.025,0.010371854544820036
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-06-01 07:00:00+00:00,2023-07-01 07:00:00+00:00,0.0249,0.0,0.052,0.025,0.009211759492588154
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-07-01 07:00:00+00:00,2023-08-01 07:00:00+00:00,0.0239,0.003,0.046,0.024,0.00838980417333472
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-08-01 07:00:00+00:00,2023-09-01 07:00:00+00:00,0.0219,0.002,0.052,0.022,0.009208678263150357
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-09-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,0.0168,0.0,0.036,0.017,0.008191332883878256
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-10-01 07:00:00+00:00,2023-11-01 07:00:00+00:00,0.0103,-0.001,0.03,0.01,0.007616986222802115
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-11-01 07:00:00+00:00,2023-12-01 08:00:00+00:00,0.0104,0.0,0.028,0.01,0.007221560964052265
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2023-12-01 08:00:00+00:00,2024-01-01 08:00:00+00:00,0.00806,0.0,0.026,0.008,0.006129433092404121
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2024-01-01 08:00:00+00:00,2024-02-01 08:00:00+00:00,0.012,-0.001,0.03,0.013,0.00897538626968582
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2024-02-01 08:00:00+00:00,2024-04-01 07:00:00+00:00,0.0135,-0.001,0.036,0.015,0.009983383257479824
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2024-03-01 08:00:00+00:00,2024-04-01 07:00:00+00:00,0.0182,-0.001,0.039,0.02,0.008927416383043401
Kelowna KLO Road,49.862119,-119.46746099999999,O₃,ppm,2024-04-01 07:00:00+00:00,2024-05-01 07:00:00+00:00,0.024,0.001,0.039,0.025,0.008789237447755317
