City,Latitude,Longitude,Sensor Parameter,Unit,Month Start (UTC),Month End (UTC),Monthly Average,Minimum Value,Maximum Value,Median Value,Standard Deviation
BATHURST,47.60952799999999,-65.633528,o₃,ppm,2024-09-01 03:00:00+00:00,2024-10-01 03:00:00+00:00,0.0194,0.001,0.045,0.019,0.009561635810031258
BATHURST,47.60952799999999,-65.633528,o₃,ppm,2024-10-01 03:00:00+00:00,2024-11-01 03:00:00+00:00,0.0227,0.003,0.058,0.023,0.009544238690401326
BATHURST,47.60952799999999,-65.633528,o₃,ppm,2024-11-01 03:00:00+00:00,2024-12-01 04:00:00+00:00,0.0263,0.006,0.041,0.026,0.007694751096484412
BATHURST,47.60952799999999,-65.633528,o₃,ppm,2024-12-01 04:00:00+00:00,2025-01-01 04:00:00+00:00,0.0271,0.001,0.041,0.029,0.00812783319114648
BATHURST,47.60952799999999,-65.633528,o₃,ppm,2025-01-01 04:00:00+00:00,2025-02-01 04:00:00+00:00,0.0334,0.002,0.044,0.034,0.006442687755666239
BATHURST,47.60952799999999,-65.633528,o₃,ppm,2025-02-01 04:00:00+00:00,2025-04-01 03:00:00+00:00,0.0352,0.01,0.046,0.036,0.005807470176152978
BATHURST,47.60952799999999,-65.633528,o₃,ppm,2025-03-01 04:00:00+00:00,2025-04-01 03:00:00+00:00,0.0365,0.013,0.043,0.038,0.005577020596743878
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2016-03-01 04:00:00+00:00,2016-04-01 03:00:00+00:00,6.88,0.0,28.0,6.0,3.713650947587019
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2016-04-01 03:00:00+00:00,2016-05-01 03:00:00+00:00,6.88,1.0,29.0,7.0,3.4042237426593567
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2016-05-01 03:00:00+00:00,2016-06-01 03:00:00+00:00,7.72,0.0,22.0,7.0,3.785669810945326
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2016-06-01 03:00:00+00:00,2016-07-01 03:00:00+00:00,7.91,2.0,33.0,7.0,3.732897562624469
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2016-07-01 03:00:00+00:00,2016-08-01 03:00:00+00:00,9.46,0.0,22.0,9.0,3.714031521396991
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2016-08-01 03:00:00+00:00,2016-09-01 03:00:00+00:00,7.36,0.0,33.0,7.0,3.5444009135700303
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2016-09-01 03:00:00+00:00,2016-10-01 03:00:00+00:00,8.13,0.0,44.0,8.0,3.5568194634506654
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2016-10-01 03:00:00+00:00,2016-11-01 03:00:00+00:00,7.13,0.0,24.0,7.0,3.3788012038675963
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2016-11-01 03:00:00+00:00,2016-12-01 04:00:00+00:00,7.56,0.0,36.0,6.0,4.396914920451525
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2016-12-01 04:00:00+00:00,2017-01-01 04:00:00+00:00,7.26,0.0,51.0,6.0,4.76038878104977
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-01-01 04:00:00+00:00,2017-02-01 04:00:00+00:00,8.39,0.0,43.0,7.0,6.319717593523087
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-02-01 04:00:00+00:00,2017-04-01 03:00:00+00:00,8.69,0.0,54.0,7.0,7.115078083852024
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-03-01 04:00:00+00:00,2017-04-01 03:00:00+00:00,5.27,0.0,33.0,4.0,4.4666051605568144
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-04-01 03:00:00+00:00,2017-05-01 03:00:00+00:00,3.71,0.0,20.0,3.0,2.694204059983656
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-05-01 03:00:00+00:00,2017-06-01 03:00:00+00:00,3.51,0.0,37.0,3.0,2.8011066780567986
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-06-01 03:00:00+00:00,2017-07-01 03:00:00+00:00,4.12,0.0,17.0,4.0,2.7457988926462873
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-07-01 03:00:00+00:00,2017-08-01 03:00:00+00:00,7.29,0.0,23.0,7.0,3.668562611399723
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-08-01 03:00:00+00:00,2017-09-01 03:00:00+00:00,7.61,0.0,23.0,7.0,4.530078376904872
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-09-01 03:00:00+00:00,2017-10-01 03:00:00+00:00,7.71,0.0,58.0,6.0,5.6738884233403635
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-10-01 03:00:00+00:00,2017-11-01 03:00:00+00:00,5.14,0.0,21.0,5.0,3.097708371461182
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-11-01 03:00:00+00:00,2017-12-01 04:00:00+00:00,5.97,0.0,39.0,5.0,5.64426231275559
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2017-12-01 04:00:00+00:00,2018-01-01 04:00:00+00:00,4.41,0.0,27.0,3.0,4.834475563300945
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-01-01 04:00:00+00:00,2018-02-01 04:00:00+00:00,5.2,0.0,39.0,3.0,5.830695921189265
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-02-01 04:00:00+00:00,2018-03-01 04:00:00+00:00,7.41,0.0,31.0,6.0,5.360470897337847
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-03-01 04:00:00+00:00,2018-04-01 03:00:00+00:00,4.29,0.0,21.0,4.0,3.3451909527246633
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-04-01 03:00:00+00:00,2018-05-01 03:00:00+00:00,5.28,0.0,28.0,5.0,3.3428120204610727
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-05-01 03:00:00+00:00,2018-06-01 03:00:00+00:00,4.42,0.0,36.0,4.0,2.998598203090049
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-06-01 03:00:00+00:00,2018-07-01 03:00:00+00:00,5.08,0.0,21.0,5.0,3.184734939364149
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-07-01 03:00:00+00:00,2018-08-01 03:00:00+00:00,7.29,0.0,58.0,7.0,5.740279679703826
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-08-01 03:00:00+00:00,2018-09-01 03:00:00+00:00,8.6,0.0,32.0,8.0,5.133260588958058
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-09-01 03:00:00+00:00,2018-10-01 03:00:00+00:00,4.0,0.0,19.0,4.0,2.53262426207065
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-10-01 03:00:00+00:00,2018-11-01 03:00:00+00:00,3.58,0.0,16.0,3.0,2.3529328326955286
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-11-01 03:00:00+00:00,2018-12-01 04:00:00+00:00,6.02,0.0,34.0,5.0,5.098813885514233
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2018-12-01 04:00:00+00:00,2019-01-01 04:00:00+00:00,5.33,0.0,35.0,4.0,5.347622576758966
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-01-01 04:00:00+00:00,2019-02-01 04:00:00+00:00,6.75,0.0,47.0,6.0,5.959329153624701
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-02-01 04:00:00+00:00,2019-04-01 03:00:00+00:00,8.53,0.0,51.0,7.0,5.1243652543615
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-03-01 04:00:00+00:00,2019-04-01 03:00:00+00:00,6.11,0.0,31.0,6.0,4.07917539817189
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-04-01 03:00:00+00:00,2019-05-01 03:00:00+00:00,3.27,0.0,18.0,3.0,2.4917969237182858
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-05-01 03:00:00+00:00,2019-06-01 03:00:00+00:00,3.03,0.0,17.0,3.0,2.109657996090055
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-06-01 03:00:00+00:00,2019-07-01 03:00:00+00:00,3.83,0.0,15.0,4.0,2.058880244070771
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-07-01 03:00:00+00:00,2019-08-01 03:00:00+00:00,6.51,1.0,30.0,5.0,3.9748165789139165
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-08-01 03:00:00+00:00,2019-09-01 03:00:00+00:00,4.74,0.0,14.0,5.0,2.124138704159544
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-09-01 03:00:00+00:00,2019-10-01 03:00:00+00:00,3.31,0.0,28.0,3.0,2.33125316029813
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-10-01 03:00:00+00:00,2019-11-01 03:00:00+00:00,4.04,0.0,29.0,3.0,2.9799468821154202
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-11-01 03:00:00+00:00,2019-12-01 04:00:00+00:00,3.73,0.0,26.0,3.0,3.280048192444068
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2019-12-01 04:00:00+00:00,2020-01-01 04:00:00+00:00,5.08,0.0,57.0,3.0,6.1357043286536515
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-01-01 04:00:00+00:00,2020-02-01 04:00:00+00:00,6.08,0.0,48.0,4.0,6.822539546917308
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-02-01 04:00:00+00:00,2020-04-01 03:00:00+00:00,5.68,1.0,43.0,4.0,4.830238832433528
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-03-01 04:00:00+00:00,2020-04-01 03:00:00+00:00,4.49,0.0,32.0,3.0,3.5690281822810053
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-04-01 03:00:00+00:00,2020-05-01 03:00:00+00:00,4.32,0.0,17.0,4.0,2.8061685661465274
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-05-01 03:00:00+00:00,2020-06-01 03:00:00+00:00,3.49,0.0,11.0,3.0,2.179322452866961
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-06-01 03:00:00+00:00,2020-07-01 03:00:00+00:00,5.48,1.0,25.0,4.0,4.2084524873185325
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-07-01 03:00:00+00:00,2020-08-01 03:00:00+00:00,4.91,0.0,16.0,5.0,2.365541720963401
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-08-01 03:00:00+00:00,2020-09-01 03:00:00+00:00,4.41,0.0,25.0,4.0,2.825539132861672
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-09-01 03:00:00+00:00,2020-10-01 03:00:00+00:00,3.02,0.0,17.0,3.0,2.092682517873996
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-10-01 03:00:00+00:00,2020-11-01 03:00:00+00:00,3.93,0.0,26.0,4.0,2.7520406332384324
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-11-01 03:00:00+00:00,2020-12-01 04:00:00+00:00,6.0,0.0,35.0,5.0,4.796464303704148
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2020-12-01 04:00:00+00:00,2021-01-01 04:00:00+00:00,3.91,0.0,33.0,3.0,3.173689955927433
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-01-01 04:00:00+00:00,2021-02-01 04:00:00+00:00,5.67,0.0,47.0,3.0,6.62855184536863
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-02-01 04:00:00+00:00,2021-04-01 03:00:00+00:00,4.73,0.0,31.0,3.0,4.64314346678662
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-03-01 04:00:00+00:00,2021-04-01 03:00:00+00:00,4.85,0.0,41.0,4.0,3.399353339986196
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-04-01 03:00:00+00:00,2021-05-01 03:00:00+00:00,3.4,0.0,18.0,3.0,2.526072429332455
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-05-01 03:00:00+00:00,2021-06-01 03:00:00+00:00,2.61,0.0,9.0,2.0,1.675565153029533
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-06-01 03:00:00+00:00,2021-07-01 03:00:00+00:00,5.61,1.0,15.0,5.0,2.8901045792183937
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-07-01 03:00:00+00:00,2021-08-01 03:00:00+00:00,6.1,1.0,36.0,5.0,4.166450577769242
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-08-01 03:00:00+00:00,2021-09-01 03:00:00+00:00,8.52,1.0,32.0,8.0,4.6916268460477015
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-09-01 03:00:00+00:00,2021-10-01 03:00:00+00:00,3.77,0.0,16.0,4.0,2.239238485406608
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-10-01 03:00:00+00:00,2021-11-01 03:00:00+00:00,5.37,0.0,50.0,4.0,4.9032384685994925
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-11-01 03:00:00+00:00,2021-12-01 04:00:00+00:00,5.21,0.0,61.0,3.5,6.260676914313479
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2021-12-01 04:00:00+00:00,2022-01-01 04:00:00+00:00,4.89,0.0,61.0,3.0,5.679126107040454
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-01-01 04:00:00+00:00,2022-02-01 04:00:00+00:00,7.68,1.0,54.0,6.0,6.350636905851068
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-02-01 04:00:00+00:00,2022-04-01 03:00:00+00:00,5.78,1.0,43.0,5.0,4.820537898211211
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-03-01 04:00:00+00:00,2022-04-01 03:00:00+00:00,5.11,1.0,34.0,4.0,3.9363095384431004
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-04-01 03:00:00+00:00,2022-05-01 03:00:00+00:00,3.67,0.0,19.0,3.0,2.7307854711162767
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-05-01 03:00:00+00:00,2022-06-01 03:00:00+00:00,4.23,0.4,36.3,3.8,3.0554804060307683
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-06-01 03:00:00+00:00,2022-07-01 03:00:00+00:00,4.39,0.4,13.6,4.1,2.2969616483045137
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-07-01 03:00:00+00:00,2022-08-01 03:00:00+00:00,6.07,0.8,17.6,5.5,3.1077724446827575
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-08-01 03:00:00+00:00,2022-09-01 03:00:00+00:00,5.18,1.9,10.0,4.9,2.1295208601304196
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-10-01 03:00:00+00:00,2022-11-01 03:00:00+00:00,6.38,0.6,32.5,4.95,5.216182257884888
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-11-01 03:00:00+00:00,2022-12-01 04:00:00+00:00,4.24,0.4,27.0,3.1,3.612150596015753
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2022-12-01 04:00:00+00:00,2023-01-01 04:00:00+00:00,5.28,0.2,37.1,3.8,4.5662597214192076
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-01-01 04:00:00+00:00,2023-02-01 04:00:00+00:00,4.84,0.2,42.5,3.5,4.465245367818689
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-02-01 04:00:00+00:00,2023-03-01 04:00:00+00:00,7.16,2.1,26.8,4.7,5.885908791364627
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-03-01 04:00:00+00:00,2023-04-01 03:00:00+00:00,4.38,1.6,12.8,3.9,1.9666366929945305
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-04-01 03:00:00+00:00,2023-05-01 03:00:00+00:00,4.59,0.6,16.0,4.0,2.2308865749961577
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-05-01 03:00:00+00:00,2023-06-01 03:00:00+00:00,4.27,0.5,16.8,3.9,2.29296068833282
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-06-01 03:00:00+00:00,2023-07-01 03:00:00+00:00,7.58,0.8,52.4,5.0,6.9683597572665095
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-07-01 03:00:00+00:00,2023-08-01 03:00:00+00:00,7.63,0.5,38.5,6.6,5.108756201768763
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-08-01 03:00:00+00:00,2023-09-01 03:00:00+00:00,4.13,0.4,14.1,4.0,1.7353711083479018
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-09-01 03:00:00+00:00,2023-10-01 03:00:00+00:00,6.7,0.4,34.3,5.2,4.746016748602368
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-10-01 03:00:00+00:00,2023-11-01 03:00:00+00:00,5.07,0.4,28.5,4.3,3.5582304710426933
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-11-01 03:00:00+00:00,2023-12-01 04:00:00+00:00,4.71,0.5,45.6,3.6,4.036806333117739
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2023-12-01 04:00:00+00:00,2024-01-01 04:00:00+00:00,5.79,0.2,42.6,3.9,4.966717103103347
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-01-01 04:00:00+00:00,2024-02-01 04:00:00+00:00,4.85,0.4,45.4,3.1,5.121628842582331
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-02-01 04:00:00+00:00,2024-04-01 03:00:00+00:00,3.94,0.2,20.7,2.8,3.2700544959120093
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-03-01 04:00:00+00:00,2024-04-01 03:00:00+00:00,3.41,0.0,25.6,2.8,2.7775340822772545
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-04-01 03:00:00+00:00,2024-05-01 03:00:00+00:00,2.74,0.2,28.1,2.4,2.10874493016963
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-05-01 03:00:00+00:00,2024-06-01 03:00:00+00:00,2.58,0.0,11.3,2.5,1.7090605223820863
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-06-01 03:00:00+00:00,2024-07-01 03:00:00+00:00,3.95,0.9,15.4,3.2,2.575388926062016
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-07-01 03:00:00+00:00,2024-08-01 03:00:00+00:00,6.42,1.1,19.7,5.9,3.2576965207928494
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-08-01 03:00:00+00:00,2024-09-01 03:00:00+00:00,7.99,0.7,25.5,5.9,5.541032425841545
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-09-01 03:00:00+00:00,2024-10-01 03:00:00+00:00,4.34,0.5,15.2,3.3,2.8306704454916716
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-10-01 03:00:00+00:00,2024-11-01 03:00:00+00:00,3.06,0.3,17.5,2.6,1.9912322693998055
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-11-01 03:00:00+00:00,2024-12-01 04:00:00+00:00,2.28,0.1,31.2,1.9,2.207031453263346
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2024-12-01 04:00:00+00:00,2025-01-01 04:00:00+00:00,3.71,0.3,35.9,2.5,3.494149232341198
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2025-01-01 04:00:00+00:00,2025-02-01 04:00:00+00:00,3.55,0.2,35.6,2.6500000000000004,3.5995138590798597
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2025-02-01 04:00:00+00:00,2025-04-01 03:00:00+00:00,4.12,0.9,34.0,3.0,3.532645557831813
BATHURST,47.60952799999999,-65.633528,pm2.5,µg/m³,2025-03-01 04:00:00+00:00,2025-04-01 03:00:00+00:00,5.37,1.5,19.3,3.95,3.940575756595693
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2022-04-01 03:00:00+00:00,2022-05-01 03:00:00+00:00,0.0486,0.033,0.056,0.05,0.005494498714990506
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2022-05-01 03:00:00+00:00,2022-06-01 03:00:00+00:00,0.0462,0.017,0.067,0.046,0.009725337021017442
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2022-06-01 03:00:00+00:00,2022-07-01 03:00:00+00:00,0.0352,0.004,0.063,0.035,0.009838861719053118
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2022-07-01 03:00:00+00:00,2022-08-01 03:00:00+00:00,0.0287,0.008,0.053,0.029,0.008235126803928908
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2022-08-01 03:00:00+00:00,2022-09-01 03:00:00+00:00,0.0313,0.007,0.056,0.031,0.00858022075866009
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2022-09-01 03:00:00+00:00,2022-10-01 03:00:00+00:00,0.0329,0.01,0.054,0.034,0.007459134484808937
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2022-10-01 03:00:00+00:00,2022-11-01 03:00:00+00:00,0.0424,0.018,0.062,0.043,0.0074973942389307624
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2022-11-01 03:00:00+00:00,2022-12-01 04:00:00+00:00,0.0411,0.003,0.059,0.042,0.008340001835126055
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2022-12-01 04:00:00+00:00,2023-01-01 04:00:00+00:00,0.0479,0.012,0.076,0.049,0.009961150742723517
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-01-01 04:00:00+00:00,2023-02-01 04:00:00+00:00,0.0607,0.024,0.101,0.063,0.011204699309215837
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-02-01 04:00:00+00:00,2023-03-01 04:00:00+00:00,0.0309,0.003,0.041,0.0375,0.011089257468634843
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-03-01 04:00:00+00:00,2023-04-01 03:00:00+00:00,0.0418,0.006,0.052,0.043,0.007094343895138649
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-04-01 03:00:00+00:00,2023-05-01 03:00:00+00:00,0.0413,0.004,0.063,0.045,0.010804517808181148
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-05-01 03:00:00+00:00,2023-06-01 03:00:00+00:00,0.0383,0.005,0.068,0.039,0.008685711699749667
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-06-01 03:00:00+00:00,2023-07-01 03:00:00+00:00,0.0316,0.0,0.08,0.032,0.012810895139109286
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-07-01 03:00:00+00:00,2023-08-01 03:00:00+00:00,0.032,0.007,0.059,0.032,0.00992440938805175
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-08-01 03:00:00+00:00,2023-09-01 03:00:00+00:00,0.0288,0.009,0.051,0.029,0.007535305858593438
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-09-01 03:00:00+00:00,2023-10-01 03:00:00+00:00,0.0229,0.003,0.047,0.022,0.008706839251407398
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-10-01 03:00:00+00:00,2023-11-01 03:00:00+00:00,0.0232,0.0,0.044,0.026,0.012185169048958718
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-11-01 03:00:00+00:00,2023-12-01 04:00:00+00:00,0.0329,0.005,0.046,0.034,0.0074097730710112695
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2023-12-01 04:00:00+00:00,2024-01-01 04:00:00+00:00,0.0368,0.002,0.05,0.039,0.008288393381478604
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-01-01 04:00:00+00:00,2024-02-01 04:00:00+00:00,0.0351,0.001,0.052,0.037,0.009721291619330679
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-02-01 04:00:00+00:00,2024-04-01 03:00:00+00:00,0.0323,0.002,0.044,0.035,0.008184717529734025
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-03-01 04:00:00+00:00,2024-04-01 03:00:00+00:00,0.035,0.002,0.047,0.038,0.008514841099426192
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-04-01 03:00:00+00:00,2024-05-01 03:00:00+00:00,0.0365,0.008,0.052,0.038,0.008481261443129625
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-05-01 03:00:00+00:00,2024-06-01 03:00:00+00:00,0.0289,0.002,0.05,0.029,0.008677095444503524
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-06-01 03:00:00+00:00,2024-07-01 03:00:00+00:00,0.0287,0.004,0.059,0.029,0.008192546805419062
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-07-01 03:00:00+00:00,2024-08-01 03:00:00+00:00,0.0264,0.006,0.05,0.027,0.007398459022480379
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-08-01 03:00:00+00:00,2024-09-01 03:00:00+00:00,0.0251,0.001,0.052,0.026,0.008985241746399123
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-09-01 03:00:00+00:00,2024-10-01 03:00:00+00:00,0.0236,0.002,0.046,0.024,0.007710246478720211
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-10-01 03:00:00+00:00,2024-11-01 03:00:00+00:00,0.0247,0.003,0.04,0.026,0.005582877252415705
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-11-01 03:00:00+00:00,2024-12-01 04:00:00+00:00,0.0264,0.0,0.037,0.028,0.006544539549408276
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2024-12-01 04:00:00+00:00,2025-01-01 04:00:00+00:00,0.0286,0.0,0.04,0.03,0.006991624882122044
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2025-01-01 04:00:00+00:00,2025-02-01 04:00:00+00:00,0.0308,0.003,0.043,0.032,0.006926735211496605
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2025-02-01 04:00:00+00:00,2025-04-01 03:00:00+00:00,0.0321,0.001,0.043,0.034,0.007003684260125346
FIREHALL-LABRADORCIT,52.94548,-66.910245,o₃,ppm,2025-03-01 04:00:00+00:00,2025-04-01 03:00:00+00:00,0.0333,0.014,0.043,0.033,0.0054098903450143085
FIREHALL-LABRADORCIT,52.94548,-66.910245,pm2.5,µg/m³,2022-04-01 03:00:00+00:00,2022-05-01 03:00:00+00:00,4.91,2.8,12.2,3.5,2.774464130183957
